Index,Time,field.velocity_x,field.velocity_y,field.velocity_z,field.dvl_roll,field.dvl_pitch,field.dvl_yaw,field.depth_data,field.depth_rate,field.roll_data,field.pitch_data,field.yaw_data,field.yaw_rate_data,field.lat,field.long,field.gps_status,field.navigasi_north,field.navigasi_east,field.navigasi_depth,field.voltage,field.current,field.humidity,field.temperature,field.pressure,field.surge,field.des_mm,field.cur_mm,field.roll_sp,field.servo_position,field.yaw_sp,field.internal_volume,field.bow_percentage
1.6971E+18,5.800189952,0.0049,-0.0099,-0.0011,4.849999905,6.309999943,7.400000095,-0.1358882,0.002561007,4.545382016,3.209300244,1.315997237,-0.159906599,-6.886668836,107.6107278,0,0.150948528,-0.24568336,-0.064079489,21.09704018,3274,61.40000153,35.20000076,-1.69921875,0.011046266,96.39742895,97,0,0,0,235,-0.069307134
1.6971E+18,5.907399936,0.0049,-0.0099,-0.0011,4.849999905,6.309999943,7.400000095,-0.134865384,0.002533525,4.521252813,3.210483534,1.316252965,-0.14893119,-6.886668831,107.6107277,0,0.150948528,-0.24568336,-0.064079489,21.09704018,3274,61.40000153,35.20000076,-1.69921875,0.011046266,96.39742895,97,0,0,0,235,-0.066772647
1.6971E+18,6.00004992,0.0049,-0.0099,-0.0011,4.849999905,6.309999943,7.400000095,-0.141002159,0.000128532,4.49963754,3.222050133,1.278897439,-0.242216714,-6.886668801,107.6107275,0,0.150948528,-0.24568336,-0.064079489,21.09704018,3274,61.40000153,35.20000076,-2.48046875,0.011046266,96.39742895,97,0,0,0,235,-0.049148276
1.6971E+18,6.103469824,-0.0165,0.0039,0.0062,5.010000229,6.320000172,7.5,-0.132819872,0.006173758,4.48221215,3.233015585,1.281425037,-0.153506268,-6.886668774,107.6107274,0,0.150948528,-0.24568336,-0.064079489,21.09704018,3274,61.40000153,35.20000076,-2.48046875,0.016954645,94.10888555,97,0,0,0,235,-0.063410066
1.6971E+18,6.201399808,-0.0165,0.0039,0.0062,5.010000229,6.320000172,7.5,-0.138956528,0.002875965,4.470074727,3.244168962,1.284547696,-0.10407974,-6.886668723,107.6107273,0,0.150948528,-0.24568336,-0.064079489,21.09704018,3274,61.40000153,35.20000076,-2.48046875,0.016954645,94.10888555,95,0,0,0,245,-0.066023052
1.6971E+18,6.300039936,-0.0165,0.0039,0.0062,5.010000229,6.320000172,7.5,-0.132819872,0.006494459,4.456621826,3.246405702,1.287954593,-0.112385238,-6.88666869,107.6107272,0,0.150948528,-0.24568336,-0.064079489,21.09704018,3274,61.40000153,35.20000076,-2.48046875,0.016954645,94.10888555,95,0,0,0,245,-0.065760486
1.6971E+18,6.400059904,-0.0165,0.0039,0.0062,5.010000229,6.320000172,7.5,-0.128728728,0.008650914,4.440668662,3.242460975,1.289975859,-0.167914439,-6.886668658,107.6107271,0,0.150948528,-0.24568336,-0.064079489,21.09704018,3274,61.40000153,35.20000076,-2.48046875,0.016954645,94.10888555,95,0,0,0,245,-0.065307297
1.6971E+18,6.503589888,-0.0165,0.0039,0.0062,5.010000229,6.320000172,7.5,-0.133842688,0.004739203,4.433224251,3.2105933,1.293601433,-0.070192059,-6.886668629,107.610727,0,0.150948528,-0.24568336,-0.064079489,21.09704018,3274,61.40000153,35.20000076,-2.48046875,0.016954645,94.10888555,95,0,0,0,245,-0.066130303
1.6971E+18,6.600029952,-0.0165,0.0039,0.0062,5.010000229,6.320000172,7.5,-0.127705913,0.007424681,4.43130314,3.176037436,1.292305921,-0.08507878,-6.886668581,107.6107269,0,0.150948528,-0.24568336,-0.064079489,21.09704018,3274,61.40000153,35.20000076,-2.48046875,0.016954645,94.19376908,95,0,0,0,245,-0.064097092
1.6971E+18,6.70009984,-0.0165,0.0039,0.0062,5.010000229,6.320000172,7.5,-0.13077424,0.003505384,4.426865536,3.124620386,1.299639499,-0.033864,-6.886668508,107.6107268,0,0.150948528,-0.24568336,-0.064079489,21.08099937,3286,61.40000153,35.20000076,-2.48046875,0.016954645,94.19376908,95,0,0,0,255,-0.06791541
1.6971E+18,6.800179968,-0.0165,0.0039,0.0062,5.010000229,6.320000172,7.5,-0.129751544,0.005945251,4.418644224,3.058882561,1.31335902,-0.081754668,-6.886668456,107.6107267,0,0.203425461,-0.395832901,-0.065902889,21.08099937,3286,61.40000153,35.20000076,-2.48046875,0.016954645,94.19376908,95,0,0,0,255,-0.071155757
