Time,%time,field.velocity_x,field.velocity_y,field.velocity_z,field.dvl_roll,field.dvl_pitch,field.dvl_yaw,field.depth_data,field.depth_rate,field.roll_data,field.pitch_data,field.yaw_data,field.yaw_rate_data,field.lat,field.long,field.gps_status,field.navigasi_north,field.navigasi_east,field.navigasi_depth,field.voltage,field.current,field.humidity,field.temperature,field.pressure,field.surge,field.des_mm,field.cur_mm,field.roll_sp,field.servo_position,field.yaw_sp,field.internal_volume,field.bow_percentage,be_rate,depthrate_mm,depthrate_mm
162.4,1.70E+18,0.051799998,0.0141,0.0231,1.269999981,3.470000029,156.8000031,4.329588432,0.035883933,0.098529912,0.954883921,91.36576334,0.08715958,-6.888532585,107.6080562,-1,0,0,0,20.50835228,2980,59.88999939,37.02000046,933.4000244,0.053684726,250.4979704,251,0,0,0,425,0.036277898,-10,3.5883933,0
162.5,1.70E+18,0.051799998,0.0141,0.0231,1.269999981,3.470000029,156.8000031,4.327543755,0.031269174,0.110290724,1.036741373,91.35620305,0.08819259,-6.888535626,107.6080509,-1,0,0,0,20.50835228,2980,59.88999939,37.02000046,933.4000244,0.053684726,250.4979704,251,0,0,0,425,0.036277898,-10,3.1269174,-4.614759
162.6,1.70E+18,0.051799998,0.0141,0.0231,1.269999981,3.470000029,156.8000031,4.336748619,0.03519813,0.121304424,1.113408346,91.3387704,0.114505099,-6.888538673,107.6080455,-1,0,0,0,20.50835228,2980,59.88999939,37.02000046,933.4000244,0.053684726,250.4979704,251,0,0,0,425,0.036277898,-10,3.519813,3.928956
162.7,1.70E+18,0.051799998,0.0141,0.0231,1.269999981,3.470000029,156.8000031,4.336748619,0.035066236,0.132177781,1.190503276,91.32270449,0.105897372,-6.888541724,107.6080402,-1,0,0,0,20.50835228,2980,59.88999939,37.02000046,933.4000244,0.053684726,250.4979704,251,0,0,0,425,0.036277898,-10,3.5066236,-0.131894
162.8,1.70E+18,0.051799998,0.0141,0.0231,1.269999981,3.470000029,156.8000031,4.335726757,0.035412222,0.140444006,1.262408901,91.30469097,0.04862318,-6.888544782,107.6080349,-1,0,0,0,20.50835228,2980,59.91999817,37.00999832,933.4000244,0.053684726,250.4979704,251,0,0,0,425,0.036277898,-10,3.5412222,0.345986
162.9,1.70E+18,0.051799998,0.0141,0.0231,1.269999981,3.470000029,156.8000031,4.341862698,0.033637114,0.14383143,1.332541192,91.28363649,0.05582197,-6.888546318,107.6080322,-1,0,0,0,20.50835228,2980,59.91999817,37.00999832,933.4000244,0.053684726,250.4979704,251,0,0,0,425,0.036277898,-10,3.3637114,-1.775108
163,1.70E+18,0.051799998,0.0141,0.0231,1.269999981,3.470000029,156.8000031,4.343908091,0.034691323,0.147439879,1.405024367,91.26785075,0.070294037,-6.88855091,107.6080242,-1,0,0,0,20.50835228,2980,59.91999817,37.00999832,933.4000244,0.053684726,250.4979704,251,0,0,0,425,0.036277898,-10,3.4691323,1.054209
163.1,1.70E+18,0.052999999,0.0136,0.023,1.320000052,4.21999979,137.1999969,4.349022169,0.034363013,0.149863237,1.468611193,91.24888736,0.021973897,-6.888554005,107.6080188,-1,0,0,0,20.54374123,2426,59.91999817,37.00999832,933.4000244,0.05471709,250.4979704,251,0,0,0,425,0.036277898,-10,3.4363013,-0.32831
163.2,1.70E+18,0.052999999,0.0136,0.023,1.320000052,4.21999979,137.1999969,4.350044031,0.034149662,0.154468572,1.526817905,91.23427017,0.095426359,-6.888557071,107.6080134,-1,0,0,0,20.54374123,2426,59.91999817,37.00999832,933.4000244,0.05471709,250.4979704,251,0,0,0,425,0.036277898,-10,3.4149662,-0.213351
163.3,1.70E+18,0.052999999,0.0136,0.023,1.320000052,4.21999979,137.1999969,4.352090378,0.034674414,0.159762625,1.584463616,91.21907896,0.076719093,-6.888560138,107.608008,-1,0,0,0,20.54374123,2426,59.91999817,37.00999832,933.4000244,0.05471709,250.4979704,251,0,0,0,422.5,0.036277898,-2.5,3.4674414,0.524752
163.4,1.70E+18,0.052999999,0.0136,0.023,1.320000052,4.21999979,137.1999969,4.356182356,0.033365533,0.164098031,1.639224885,91.20338889,0.063918839,-6.888563202,107.6080027,-1,0,0,0,20.54374123,2426,59.91999817,37.00999832,932.7000122,0.05471709,250.4979704,251,0,0,0,422.5,0.036277898,-2.5,3.3365533,-1.308881
163.5,1.70E+18,0.052999999,0.0136,0.023,1.320000052,4.21999979,137.1999969,4.351068516,0.029393015,0.166502262,1.69287686,91.18802684,0.085774698,-6.888566285,107.6079973,-1,0,0,0,20.54374123,2426,59.91999817,37.00999832,932.7000122,0.05471709,250.4979704,251,0,0,0,422.5,0.036277898,-2.5,2.9393015,-3.972518
163.6,1.70E+18,0.052999999,0.0136,0.023,1.320000052,4.21999979,137.1999969,4.356182356,0.031863865,0.170414489,1.746515488,91.16887211,0.002287132,-6.888569357,107.6079919,-1,0,0,0,20.54374123,2426,59.91999817,37.00999832,932.7000122,0.05471709,250.4979704,251,0,0,0,422.5,0.036277898,-2.5,3.1863865,2.47085
163.7,1.70E+18,0.052999999,0.0136,0.023,1.320000052,4.21999979,137.1999969,4.36027195,0.032545175,0.17610512,1.797235078,91.15173331,0.093848593,-6.888572428,107.6079865,-1,0,0,0,20.54374123,2426,59.91999817,37.00999832,932.7000122,0.05471709,250.4979704,251,0,0,0,422.5,0.036277898,-2.5,3.2545175,0.68131
163.8,1.70E+18,0.052999999,0.0136,0.023,1.320000052,4.21999979,137.1999969,4.36027195,0.029165309,0.178085665,1.841567765,91.13432799,0.072410948,-6.888575499,107.6079811,-1,0,0,0,20.54374123,2426,59.88999939,37.00999832,932.7000122,0.05471709,250.4979704,251,0,0,0,412.5,0.036277898,-10,2.9165309,-3.379866
163.9,1.70E+18,0.052999999,0.0136,0.023,1.320000052,4.21999979,137.1999969,4.366410275,0.031718858,0.182062371,1.885740075,91.11768805,0.086273268,-6.888578562,107.6079758,-1,0,0,0,20.54374123,2426,59.88999939,37.00999832,932.7000122,0.05471709,250.4979704,251,0,0,0,412.5,0.036277898,-10,3.1718858,2.553549
164,1.70E+18,0.0502,0.016100001,0.025700001,1.320000052,4.21999979,137.1999969,4.366410275,0.028325897,0.185048571,1.926115862,91.09813696,0.039444582,-6.888581633,107.6079704,-1,0,0,0,20.54374123,2426,59.88999939,37.00999832,932.7000122,0.052718593,250.4979704,251,0,0,0,412.5,0.036277898,-10,2.8325897,-3.392961
164.1,1.70E+18,0.0502,0.016100001,0.025700001,1.190000057,4.789999962,91.40000153,4.370499868,0.029138621,0.188833681,1.969490343,91.07618727,0.045332195,-6.888584727,107.607965,-1,0,0,0,20.63788223,1220,59.88999939,37.00999832,932.7000122,0.052718593,250.4979704,251,0,0,0,412.5,0.036277898,-10,2.9138621,0.812724
164.2,1.70E+18,0.0502,0.016100001,0.025700001,1.190000057,4.789999962,91.40000153,4.372546215,0.031008491,0.193388431,2.00705579,91.05431274,0.049922298,-6.888587806,107.6079596,-1,0,0,0,20.63788223,1220,59.88999939,37.00999832,932.7000122,0.052718593,250.4979704,251,0,0,0,412.5,0.036277898,-10,3.1008491,1.86987
164.3,1.70E+18,0.0502,0.016100001,0.025700001,1.190000057,4.789999962,91.40000153,4.376638193,0.030810395,0.195788191,2.041196937,91.03336076,0.037151548,-6.888590887,107.6079542,-1,0,0,0,20.63788223,1220,59.88999939,37.00999832,932.7000122,0.052718593,250.4979704,251,0,0,0,412.5,0.036277898,-10,3.0810395,-0.198096
164.4,1.70E+18,0.0502,0.016100001,0.025700001,1.190000057,4.789999962,91.40000153,4.376638193,0.029146584,0.201955003,2.074645749,91.00957281,0.072831872,-6.888593968,107.6079488,-1,0,0,0,20.63788223,1220,59.88999939,37.00999832,932.7999878,0.052718593,250.4979704,251,0,0,0,412.5,0.036277898,-10,2.9146584,-1.663811
164.5,1.70E+18,0.0502,0.016100001,0.025700001,1.190000057,4.789999962,91.40000153,4.379705687,0.027265182,0.205118891,2.103930304,90.98975522,0.073800248,-6.888597057,107.6079434,-1,0,0,0,20.63788223,1220,59.88999939,37.00999832,932.7999878,0.052718593,250.4979704,251,0,0,0,412.5,0.036277898,-10,2.7265182,-1.881402
164.6,1.70E+18,0.0502,0.016100001,0.025700001,1.190000057,4.789999962,91.40000153,4.378682871,0.025535317,0.207722126,2.130663556,90.97237724,0.048470541,-6.88860015,107.607938,-1,0,0,0,20.63788223,1220,59.88999939,37.00999832,932.7999878,0.052718593,250.4979704,251,0,0,0,412.5,0.036277898,-10,2.5535317,-1.729865
164.7,1.70E+18,0.0502,0.016100001,0.025700001,1.190000057,4.789999962,91.40000153,4.381752033,0.026842987,0.207948865,2.162380464,90.96392401,0.037243959,-6.888603254,107.6079325,-1,0,0,0,20.63788223,1220,59.88999939,37.00999832,932.7999878,0.052718593,250.4979704,251,0,0,0,412.5,0.036277898,-10,2.6842987,1.30767
164.8,1.70E+18,0.0502,0.016100001,0.025700001,1.190000057,4.789999962,91.40000153,4.389933605,0.029342661,0.209994623,2.186602776,90.9509674,0.064632215,-6.88860635,107.6079271,-1,0,0,0,20.63788223,1220,59.86999893,37.04000092,932.7999878,0.052718593,250.4979704,251,0,0,0,410,0.036277898,-2.5,2.9342661,2.499674
164.9,1.70E+18,0.0502,0.016100001,0.025700001,1.190000057,4.789999962,91.40000153,4.389933605,0.027985727,0.21131173,2.207879143,90.93810646,0.054879653,-6.888609442,107.6079217,-1,0,0,0,20.63788223,1220,59.86999893,37.04000092,932.7999878,0.052718593,250.4979704,251,0,0,0,410,0.036277898,-2.5,2.7985727,-1.356934
165,1.70E+18,0.042300001,0.0244,0.0261,1.190000057,4.789999962,91.40000153,4.388910789,0.026321609,0.211004616,2.230666388,90.92845735,0.017752858,-6.888610984,107.607919,-1,0,0,0,20.63788223,1220,59.86999893,37.04000092,932.7999878,0.048832879,250.4979704,251,0,0,0,410,0.036277898,-2.5,2.6321609,-1.664118
165.1,1.70E+18,0.042300001,0.0244,0.0261,1.360000014,5.199999809,157.3000031,4.395047445,0.026543399,0.212529481,2.2551298,90.91501555,0.004475519,-6.888615632,107.6079109,-1,0,0,0,20.52433968,2894,59.86999893,37.04000092,932.7999878,0.048832879,250.4979704,251,0,0,0,410,0.036277898,-2.5,2.6543399,0.22179
165.2,1.70E+18,0.042300001,0.0244,0.0261,1.360000014,5.199999809,157.3000031,4.39402463,0.025324157,0.212483047,2.271549147,90.90288581,-0.006460342,-6.888618728,107.6079054,-1,0,0,0,20.52433968,2894,59.86999893,37.04000092,932.7999878,0.048832879,250.4979704,251,0,0,0,410,0.036277898,-2.5,2.5324157,-1.219242
165.3,1.70E+18,0.042300001,0.0244,0.0261,1.360000014,5.199999809,157.3000031,4.402207632,0.028226305,0.213831693,2.290656043,90.88811145,0.052478485,-6.888621842,107.6079,-1,0,0,0,20.52433968,2894,59.86999893,37.04000092,932.7999878,0.048832879,250.4979704,251,0,0,0,402.5,0.036277898,-7.5,2.8226305,2.902148
165.4,1.70E+18,0.042300001,0.0244,0.0261,1.360000014,5.199999809,157.3000031,4.397093792,0.023469714,0.213957021,2.30789671,90.87121866,-0.004119184,-6.888624932,107.6078946,-1,0,0,0,20.52433968,2894,59.86999893,37.04000092,932.9000244,0.048832879,250.4979704,251,0,0,0,402.5,0.036277898,-7.5,2.3469714,-4.756591
165.5,1.70E+18,0.042300001,0.0244,0.0261,1.360000014,5.199999809,157.3000031,4.407321711,0.030961718,0.21216994,2.320503519,90.85142157,-0.016412721,-6.888626469,107.6078919,-1,0,0,0,20.52433968,2894,59.86999893,37.04000092,932.9000244,0.048832879,250.4979704,251,0,0,0,402.5,0.036277898,-7.5,3.0961718,7.492004
165.6,1.70E+18,0.042300001,0.0244,0.0261,1.360000014,5.199999809,157.3000031,4.409366388,0.02924877,0.211687874,2.330062519,90.83316205,0.035051671,-6.888631128,107.6078837,-1,0,0,0,20.52433968,2894,59.86999893,37.04000092,932.9000244,0.048832879,250.4979704,251,0,0,0,402.5,0.036277898,-7.5,2.924877,-1.712948
165.7,1.70E+18,0.042300001,0.0244,0.0261,1.360000014,5.199999809,157.3000031,4.410389204,0.027523989,0.209217949,2.3392698,90.81476585,-0.026639457,-6.888634232,107.6078782,-1,0,0,0,20.52433968,2894,59.86999893,37.04000092,932.9000244,0.048832879,250.4979704,251,0,0,0,402.5,0.036277898,-7.5,2.7523989,-1.724781
165.8,1.70E+18,0.042300001,0.0244,0.0261,1.360000014,5.199999809,157.3000031,4.411411066,0.026348669,0.2112825,2.35185739,90.79224896,0.059308465,-6.888637342,107.6078728,-1,0,0,0,20.52433968,2894,59.88000107,37.02000046,932.9000244,0.048832879,250.4979704,251,0,0,0,400,0.036277898,-2.5,2.6348669,-1.17532
165.9,1.70E+18,0.042300001,0.0244,0.0261,1.360000014,5.199999809,157.3000031,4.411411066,0.025084216,0.210023466,2.362406842,90.77461814,0.013902203,-6.88864046,107.6078673,-1,0,0,0,20.52433968,2894,59.88000107,37.02000046,932.9000244,0.048832879,250.4979704,251,0,0,0,400,0.036277898,-2.5,2.5084216,-1.264453
166,1.70E+18,0.043499999,0.0208,0.027299998,1.409999967,5.25,122.1999969,4.417549391,0.026677534,0.214606565,2.374854769,90.75438369,0.064113191,-6.888643575,107.6078619,-1,0,0,0,20.52433968,2894,59.88000107,37.02000046,932.9000244,0.048217112,250.4979704,251,0,0,0,400,0.036277898,-2.5,2.6677534,1.593318
166.1,1.70E+18,0.043499999,0.0208,0.027299998,1.409999967,5.25,122.1999969,4.415503044,0.024396833,0.20978948,2.379231724,90.739787,-0.038103321,-6.888646692,107.6078564,-1,0,0,0,20.53993034,2546,59.88000107,37.02000046,932.9000244,0.048217112,250.4979704,251,0,0,0,400,0.036277898,-2.5,2.4396833,-2.280701
166.2,1.70E+18,0.043499999,0.0208,0.027299998,1.409999967,5.25,122.1999969,4.417549391,0.023175359,0.207466265,2.386737639,90.72030426,0.005845399,-6.888649814,107.607851,-1,0,0,0,20.53993034,2546,59.88000107,37.02000046,932.9000244,0.048217112,250.4979704,251,0,0,0,400,0.036277898,-2.5,2.3175359,-1.221474
166.3,1.70E+18,0.043499999,0.0208,0.027299998,1.409999967,5.25,122.1999969,4.427777309,0.027135152,0.205373098,2.392636363,90.70656178,0.067122548,-6.888652938,107.6078455,-1,0,0,0,20.53993034,2546,59.88000107,37.02000046,932.9000244,0.048217112,250.4979704,251,0,0,0,397.5,0.036277898,-2.5,2.7135152,3.959793
166.4,1.70E+18,0.043499999,0.0208,0.027299998,1.409999967,5.25,122.1999969,4.426752825,0.026163494,0.205290667,2.396353443,90.6919446,0.057354093,-6.888656056,107.60784,-1,0,0,0,20.53993034,2546,59.88000107,37.02000046,932.2999878,0.048217112,250.4979704,251,0,0,0,397.5,0.036277898,-2.5,2.6163494,-0.971658
166.5,1.70E+18,0.043499999,0.0208,0.027299998,1.409999967,5.25,122.1999969,4.431866903,0.027407497,0.209977566,2.390048757,90.67895382,0.059954692,-6.888659192,107.6078346,-1,0,0,0,20.53993034,2546,59.88000107,37.02000046,932.2999878,0.048217112,250.4979704,251,0,0,0,397.5,0.036277898,-2.5,2.7407497,1.244003
166.6,1.70E+18,0.043499999,0.0208,0.027299998,1.409999967,5.25,122.1999969,4.431866903,0.027507005,0.211749697,2.396205025,90.66272389,0.027282254,-6.888662321,107.6078291,-1,0,0,0,20.53993034,2546,59.88000107,37.02000046,932.2999878,0.048217112,250.4979704,251,0,0,0,397.5,0.036277898,-2.5,2.7507005,0.099508
166.7,1.70E+18,0.043499999,0.0208,0.027299998,1.409999967,5.25,122.1999969,4.434936066,0.024694616,0.21279215,2.398425962,90.64518874,0.06533528,-6.888665478,107.6078235,-1,0,0,0,20.53993034,2546,59.88000107,37.02000046,932.2999878,0.048217112,250.4979704,251,0,0,0,397.5,0.036277898,-2.5,2.4694616,-2.812389
166.8,1.70E+18,0.043499999,0.0208,0.027299998,1.409999967,5.25,122.1999969,4.434936066,0.023466753,0.218974111,2.399552661,90.62689505,0.061331226,-6.888668603,107.6078181,-1,0,0,0,20.53993034,2546,59.88999939,37.02000046,932.2999878,0.048217112,250.4979704,251,0,0,0,390,0.036277898,-7.5,2.3466753,-1.227863
166.9,1.70E+18,0.043499999,0.0208,0.027299998,1.409999967,5.25,122.1999969,4.43902709,0.026654089,0.227936674,2.405419566,90.61533251,0.121350445,-6.888671723,107.6078126,-1,0,0,0,20.53993034,2546,59.88999939,37.02000046,932.2999878,0.048217112,250.4979704,251,0,0,0,390,0.036277898,-7.5,2.6654089,3.187336
167,1.70E+18,0.041900001,0.0207,0.026000001,1.379999995,5.260000229,110.3000031,4.441072721,0.024935432,0.233825975,2.414632612,90.59755817,0.090509779,-6.888674848,107.6078071,-1,0,0,0,20.53993034,2546,59.88999939,37.02000046,932.2999878,0.046734357,250.4979704,251,0,0,0,390,0.036277898,-7.5,2.4935432,-1.718657
167.1,1.70E+18,0.041900001,0.0207,0.026000001,1.379999995,5.260000229,110.3000031,4.436980743,0.023320852,0.236877469,2.420159757,90.57637385,0.036333815,-6.888677996,107.6078016,-1,0,0,0,20.64986038,1234,59.88999939,37.02000046,932.2999878,0.046734357,250.4979704,251,0,0,0,390,0.036277898,-7.5,2.3320852,-1.61458
167.2,1.70E+18,0.041900001,0.0207,0.026000001,1.379999995,5.260000229,110.3000031,4.444141169,0.025753133,0.241823806,2.423200733,90.55418497,0.079190913,-6.888681128,107.6077961,-1,0,0,0,20.64986038,1234,59.88999939,37.02000046,932.2999878,0.046734357,250.4979704,251,0,0,0,390,0.036277898,-7.5,2.5753133,2.432281
167.3,1.70E+18,0.041900001,0.0207,0.026000001,1.379999995,5.260000229,110.3000031,4.443119068,0.024787253,0.249977529,2.424099572,90.53213277,0.14396877,-6.888684267,107.6077907,-1,0,0,0,20.64986038,1234,59.88999939,37.02000046,932.2999878,0.046734357,250.4979704,251,0,0,0,387.5,0.036277898,-2.5,2.4787253,-0.96588
167.4,1.70E+18,0.041900001,0.0207,0.026000001,1.379999995,5.260000229,110.3000031,4.45130064,0.027645497,0.255971738,2.427660546,90.51057943,0.077287494,-6.888687402,107.6077852,-1,0,0,0,20.64986038,1234,59.88999939,37.02000046,932.5,0.046734357,250.4979704,251,0,0,0,387.5,0.036277898,-2.5,2.7645497,2.858244
167.5,1.70E+18,0.041900001,0.0207,0.026000001,1.379999995,5.260000229,110.3000031,4.452322502,0.023010507,0.268418437,2.434635143,90.49117869,0.133648512,-6.888690547,107.6077797,-1,0,0,0,20.64986038,1234,59.88999939,37.02000046,932.5,0.046734357,250.4979704,251,0,0,0,387.5,0.036277898,-2.5,2.3010507,-4.63499
167.6,1.70E+18,0.041900001,0.0207,0.026000001,1.379999995,5.260000229,110.3000031,4.453346987,0.023062253,0.27574454,2.43685181,90.47084174,0.130698042,-6.888693695,107.6077742,-1,0,0,0,20.64986038,1234,59.88999939,37.02000046,932.5,0.046734357,250.4979704,251,0,0,0,387.5,0.036277898,-2.5,2.3062253,0.051746
167.7,1.70E+18,0.041900001,0.0207,0.026000001,1.379999995,5.260000229,110.3000031,4.459482927,0.025736481,0.287769395,2.448200373,90.44878954,0.150963228,-6.888696854,107.6077686,-1,0,0,0,20.64986038,1234,59.88999939,37.02000046,932.5,0.046734357,250.4979704,251,0,0,0,387.5,0.036277898,-2.5,2.5736481,2.674228
167.8,1.70E+18,0.041900001,0.0207,0.026000001,1.379999995,5.260000229,110.3000031,4.46152832,0.025560156,0.296514656,2.457212894,90.42788539,0.108226466,-6.888700007,107.6077631,-1,0,0,0,20.64986038,1234,59.86000061,37.00999832,932.5,0.046734357,250.4979704,251,0,0,0,385,0.036277898,-2.5,2.5560156,-0.176325
167.9,1.70E+18,0.041900001,0.0207,0.026000001,1.379999995,5.260000229,110.3000031,4.459482927,0.024481945,0.300945693,2.461264183,90.40729559,0.057214277,-6.888703155,107.6077576,-1,0,0,0,20.64986038,1234,59.86000061,37.00999832,932.5,0.046734357,250.4979704,251,0,0,0,385,0.036277898,-2.5,2.4481945,-1.078211
168,1.70E+18,0.038599998,0.030999999,0.023399999,1.419999957,5.579999924,157.3000031,4.46152832,0.022425713,0.307096916,2.470401418,90.38937092,0.098119867,-6.88870631,107.6077521,-1,0,0,0,20.64986038,1234,59.86000061,37.00999832,932.5,0.049507169,250.4979704,251,0,0,0,385,0.036277898,-2.5,2.2425713,-2.056232
168.1,1.70E+18,0.038599998,0.030999999,0.023399999,1.419999957,5.579999924,157.3000031,4.462550421,0.024094084,0.311594955,2.480154323,90.36934148,0.028836813,-6.888709465,107.6077466,-1,0,0,0,20.53240204,2866,59.86000061,37.00999832,932.5,0.049507169,250.4979704,251,0,0,0,385,0.036277898,-2.5,2.4094084,1.668371
168.2,1.70E+18,0.038599998,0.030999999,0.023399999,1.419999957,5.579999924,157.3000031,4.465619583,0.020323491,0.319092407,2.487603006,90.35139631,0.099409412,-6.88871262,107.6077411,-1,0,0,0,20.53240204,2866,59.86000061,37.00999832,932.5,0.049507169,250.4979704,251,0,0,0,385,0.036277898,-2.5,2.0323491,-3.770593
168.3,1.70E+18,0.038599998,0.030999999,0.023399999,1.419999957,5.579999924,157.3000031,4.470733423,0.023591993,0.319837035,2.497644205,90.33053316,-0.006876413,-6.88871579,107.6077356,-1,0,0,0,20.53240204,2866,59.86000061,37.00999832,932.5,0.049507169,250.4979704,251,0,0,0,377.5,0.036277898,-7.5,2.3591993,3.268502
168.4,1.70E+18,0.038599998,0.030999999,0.023399999,1.419999957,5.579999924,157.3000031,4.470733423,0.022461921,0.322523568,2.501803338,90.30815295,0.056304634,-6.888718939,107.6077301,-1,0,0,0,20.53240204,2866,59.86000061,37.00999832,932.2999878,0.049507169,250.4979704,251,0,0,0,377.5,0.036277898,-7.5,2.2461921,-1.130072
168.5,1.70E+18,0.038599998,0.030999999,0.023399999,1.419999957,5.579999924,157.3000031,4.470733423,0.01994054,0.327409177,2.513351999,90.28075,0.073409616,-6.888722095,107.6077245,-1,0,0,0,20.53240204,2866,59.86000061,37.00999832,932.2999878,0.049507169,250.4979704,251,0,0,0,377.5,0.036277898,-7.5,1.994054,-2.521381
168.6,1.70E+18,0.038599998,0.030999999,0.023399999,1.419999957,5.579999924,157.3000031,4.476870079,0.023032736,0.337019643,2.522729693,90.25505546,0.128399972,-6.888725255,107.607719,-1,0,0,0,20.53240204,2866,59.86000061,37.00999832,932.2999878,0.049507169,250.4979704,251,0,0,0,377.5,0.036277898,-7.5,2.3032736,3.092196
168.7,1.70E+18,0.038599998,0.030999999,0.023399999,1.419999957,5.579999924,157.3000031,4.481984158,0.025334135,0.343403423,2.531741147,90.22448853,0.064829189,-6.888728419,107.6077135,-1,0,0,0,20.53240204,2866,59.86000061,37.00999832,932.2999878,0.049507169,250.4979704,251,0,0,0,377.5,0.036277898,-7.5,2.5334135,2.301399
168.8,1.70E+18,0.038599998,0.030999999,0.023399999,1.419999957,5.579999924,157.3000031,4.477892179,0.021548189,0.348252327,2.548768476,90.1984113,0.133084829,-6.888731586,107.607708,-1,0,0,0,20.53240204,2866,59.88999939,37.00999832,932.2999878,0.049507169,250.4979704,251,0,0,0,377.5,0.036277898,-7.5,2.1548189,-3.785946
168.9,1.70E+18,0.038599998,0.030999999,0.023399999,1.419999957,5.579999924,157.3000031,4.485052366,0.024189824,0.35115292,2.564634938,90.17454135,0.06256685,-6.888734761,107.6077024,-1,0,0,0,20.53240204,2866,59.88999939,37.00999832,932.2999878,0.049507169,250.4979704,251,0,0,0,377.5,0.036277898,-7.5,2.4189824,2.641635
169,1.70E+18,0.034299999,0.022299999,0.023,1.50999999,5.690000057,101,4.48300602,0.021693897,0.358180531,2.574059187,90.14566917,0.102259312,-6.888737934,107.6076969,-1,0,0,0,20.53240204,2866,59.88999939,37.00999832,932.2999878,0.040911856,250.4979704,251,0,0,0,377.5,0.036277898,-7.5,2.1693897,-2.495927
169.1,1.70E+18,0.034299999,0.022299999,0.023,1.50999999,5.690000057,101,4.48300602,0.02373058,0.361489114,2.591614629,90.12335729,0.059632403,-6.888741111,107.6076914,-1,0,0,0,20.53586197,2766,59.88999939,37.00999832,932.2999878,0.040911856,250.4979704,251,0,0,0,377.5,0.036277898,-7.5,2.373058,2.036683
169.2,1.70E+18,0.034299999,0.022299999,0.023,1.50999999,5.690000057,101,4.49118926,0.024308415,0.357345811,2.60832099,90.09768325,0.070035219,-6.888744293,107.6076858,-1,0,0,0,20.53586197,2766,59.88999939,37.00999832,932.2999878,0.040911856,250.4979704,251,0,0,0,377.5,0.036277898,-7.5,2.4308415,0.577835
169.3,1.70E+18,0.034299999,0.022299999,0.023,1.50999999,5.690000057,101,4.490166445,0.024373073,0.365678678,2.62848219,90.07434632,0.106548217,-6.888747473,107.6076803,-1,0,0,0,20.53586197,2766,59.88999939,37.00999832,932.2999878,0.040911856,250.4979704,251,0,0,0,375,0.036277898,-2.5,2.4373073,0.064658
169.4,1.70E+18,0.034299999,0.022299999,0.023,1.50999999,5.690000057,101,4.49118926,0.021393342,0.37437549,2.645871703,90.05546494,0.092109241,-6.888750648,107.6076747,-1,0,0,0,20.53586197,2766,59.88999939,37.00999832,932.4000244,0.040911856,250.4979704,251,0,0,0,375,0.036277898,-2.5,2.1393342,-2.979731
169.5,1.70E+18,0.034299999,0.022299999,0.023,1.50999999,5.690000057,101,4.495280285,0.023075158,0.372123694,2.660494227,90.03011892,0.013279202,-6.888753837,107.6076692,-1,0,0,0,20.53586197,2766,59.88999939,37.00999832,932.4000244,0.040911856,250.4979704,251,0,0,0,375,0.036277898,-2.5,2.3075158,1.681816
169.6,1.70E+18,0.034299999,0.022299999,0.023,1.50999999,5.690000057,101,4.497325916,0.020992965,0.376155763,2.682017245,90.00039253,0.078555517,-6.888757018,107.6076636,-1,0,0,0,20.53586197,2766,59.88999939,37.00999832,932.4000244,0.040911856,250.4979704,251,0,0,0,375,0.036277898,-2.5,2.0992965,-2.082193
169.7,1.70E+18,0.034299999,0.022299999,0.023,1.50999999,5.690000057,101,4.496303101,0.019540859,0.383280274,2.704943085,89.97333126,0.111789036,-6.888760198,107.6076581,-1,0,0,0,20.53586197,2766,59.88999939,37.00999832,932.4000244,0.040911856,250.4979704,251,0,0,0,375,0.036277898,-2.5,1.9540859,-1.452106
169.8,1.70E+18,0.034299999,0.022299999,0.023,1.50999999,5.690000057,101,4.498347778,0.021635054,0.385365259,2.725948669,89.94497159,0.014606075,-6.888763377,107.6076525,-1,0,0,0,20.53586197,2766,59.86999893,37.00999832,932.4000244,0.040911856,250.4979704,251,0,0,0,367.5,0.036277898,-7.5,2.1635054,2.094195
169.9,1.70E+18,0.034299999,0.022299999,0.023,1.50999999,5.690000057,101,4.502439756,0.021635054,0.390195077,2.750821886,89.91508803,0.099416312,-6.888766546,107.607647,-1,0,0,0,20.53586197,2766,59.86999893,37.00999832,932.4000244,0.040911856,250.4979704,251,0,0,0,367.5,0.036277898,-7.5,2.1635054,0
170,1.70E+18,0.036699999,0.0199,0.0195,1.590000033,5.809999943,135.3000031,4.501416941,0.021801541,0.396964825,2.780664024,89.88724089,0.041628088,-6.888769725,107.6076414,-1,0,0,0,20.53586197,2766,59.86999893,37.00999832,932.4000244,0.041748053,250.4979704,251,0,0,0,367.5,0.036277898,-7.5,2.1801541,0.166487
170.1,1.70E+18,0.036699999,0.0199,0.0195,1.590000033,5.809999943,135.3000031,4.506531019,0.023388069,0.399781786,2.809426231,89.85216375,0.012964468,-6.888772922,107.6076359,-1,0,0,0,20.63385201,1280,59.86999893,37.00999832,932.4000244,0.041748053,250.4979704,251,0,0,0,367.5,0.036277898,-7.5,2.3388069,1.586528
